mgrnu,name,confirm_da,address,sigungu,ins_place,road,road_type,ins_date,lng,lat,geometry
11219.0,전자신호 제어,2020-12-31,부산광역시 금정구 남산동 991-6,금정구,남산동캠퍼스(외대),,,2014-03-01,129.084886,35.26576111,POINT (129.084886 35.26576111)
11220.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 133-2,금정구,남산청룡교,청룡로,단일로,2014-01-01,129.075091,35.179928,POINT (129.075091 35.179928)
11221.0,일반신호제어,2020-12-31,부산광역시 금정구 회천로 1,금정구,회동지점 MG새마을금고,,단일로,2014-08-01,129.1170174,35.22624054,POINT (129.1170174 35.22624054)
11222.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서동 1005-1,금정구,부산과학고등학교,,교차로,2014-10-01,129.0846262,35.26358212,POINT (129.0846262 35.26358212)
11223.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전동 424-15,금정구,부산대 후문사거리,,교차로,2014-10-01,129.0843657,35.22921493,POINT (129.0843657 35.22921493)
11224.0,전자신호 제어,2020-12-31,부산광역시 금정구 부곡2동 248-2,금정구,부곡대우아파트,중앙대로,교차로,2015-01-28,129.09178,35.23160896,POINT (129.09178 35.23160896)
11225.0,전자신호 제어,2020-12-31,부산광역시 금정구 금샘로 52-34,금정구,동래노인요양병원,금샘로,,2016-06-01,129.075091,35.179928,POINT (129.075091 35.179928)
11226.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 236-6,금정구,금정권 시내버스차고지,중앙대로,교차로,2016-06-01,129.075091,35.179928,POINT (129.075091 35.179928)
11023.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡2동 296-1,금정구,대동대학(대동간호전문대),,교차로,2003-05-01,129.09176,35.22848135,POINT (129.09176 35.22848135)
11024.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡1동 322-18,금정구,동현초교,,단일로,1996-12-01,129.0928719,35.22292782,POINT (129.0928719 35.22292782)
11025.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡4동 964-112,금정구,부곡시영아파트(부곡늘푸른아파트),,단일로,2003-10-01,129.0956323,35.21827875,POINT (129.0956323 35.21827875)
11026.0,전자신호 제어,2020-12-31,부산광역시 금정구 부곡2동 243-3,금정구,우신아파트,,단일로,1999-01-01,129.0920677,35.2334001,POINT (129.0920677 35.2334001)
11027.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전3동 608-130,금정구,소정천사거리,,교차로,2017-07-01,129.0858325,35.22470387,POINT (129.0858325 35.22470387)
11028.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전2동 355-4,금정구,금정초교,,단일로,2013-04-05,129.08269,35.22877024,POINT (129.08269 35.22877024)
11029.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전3동 342-13,금정구,금정초교후문,,단일로,2017-07-01,129.085666,35.22704896,POINT (129.085666 35.22704896)
11030.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전3동 338-21,금정구,장전조흥은행,,교차로,2001-02-01,129.0862552,35.22839573,POINT (129.0862552 35.22839573)
11031.0,전자신호제어,2020-12-31,부산광역시 금정구 체육공원로 41,금정구,동래초등학교 진입로,,교차로,2017-04-01,129.0969411,35.24774196,POINT (129.0969411 35.24774196)
11032.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전3동 415-23,금정구,동신외과-부대앞,,교차로,2001-02-01,129.0867731,35.23097804,POINT (129.0867731 35.23097804)
11033.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전1동 391-3,금정구,대한매일,,단일로,2001-02-01,129.087238,35.23288478,POINT (129.087238 35.23288478)
11034.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전1동 229-16,금정구,한국타이어서비스,,교차로,2001-02-01,129.0877984,35.23535853,POINT (129.0877984 35.23535853)
11035.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전1동 211-7,금정구,장전역,,교차로,2012-10-30,129.0876971,35.2384692,POINT (129.0876971 35.2384692)
11036.0,전자신호 제어,2020-12-31,부산광역시 금정구 장전1동 205-1,금정구,장전교,,교차로,2001-02-01,129.0876821,35.23981239,POINT (129.0876821 35.23981239)
11037.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서1동 465-10,금정구,함흥맨션,,단일로,2001-02-01,129.0891853,35.24294466,POINT (129.0891853 35.24294466)
11038.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서1동 420-52,금정구,금정교,,교차로,2001-02-01,129.091479,35.2443842,POINT (129.091479 35.2443842)
11039.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전1동 203-14,금정구,제일김약국,,교차로,2000-01-01,129.0865616,35.23982247,POINT (129.0865616 35.23982247)
11040.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전1동 219-4,금정구,장전동어린이놀이터,,단일로,2012-05-01,129.086659,35.2380639,POINT (129.086659 35.2380639)
11041.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전2동 399-15,금정구,부산대학정문,,교차로,1992-06-01,129.0848601,35.23168928,POINT (129.0848601 35.23168928)
11042.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서1동 470-5,금정구,파고다맨션,,단일로,1995-05-01,129.0869,35.24294721,POINT (129.0869 35.24294721)
11043.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서1동 414-1,금정구,구서동부산은행,,단일로,2002-06-01,129.0890258,35.24662372,POINT (129.0890258 35.24662372)
11044.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서2동 718-5,금정구,구서롯데캐슬101동,,교차로,2006-05-01,129.0862259,35.25088539,POINT (129.0862259 35.25088539)
11045.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서2동 236-24,금정구,구서롯데캐슬801동,,교차로,2006-05-01,129.0898498,35.25153781,POINT (129.0898498 35.25153781)
11046.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서2동 192-23,금정구,구서초교,,단일로,1999-09-01,129.0879051,35.25401609,POINT (129.0879051 35.25401609)
11047.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서2동 655-18,금정구,일선약국,,교차로,2000-07-01,129.0874843,35.25788678,POINT (129.0874843 35.25788678)
11048.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서2동 158-1,금정구,예비군훈련장,,교차로,1999-02-01,129.0878948,35.26064129,POINT (129.0878948 35.26064129)
11049.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 484-15,금정구,남산초교,,단일로,2004-02-01,129.0878953,35.26231785,POINT (129.0878953 35.26231785)
11050.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 1121-1,금정구,천일아파트,,교차로,2007-10-01,129.08887,35.26780745,POINT (129.08887 35.26780745)
11051.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 196-4,금정구,란정유치원,,단일로,2003-12-01,129.0886432,35.2722082,POINT (129.0886432 35.2722082)
11052.0,일반신호제어,2020-12-31,부산광역시 금정구 선동 605-19,금정구,금정나들목 (금정IC),,교차로,2017-12-01,129.1090422,35.27860268,POINT (129.1090422 35.27860268)
11053.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 3-28,금정구,삼창맨션(남산중학교),,단일로,1996-12-01,129.0934931,35.25852661,POINT (129.0934931 35.25852661)
11054.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 813-1,금정구,노포삼거리(팔송검문소),중앙대로,교차로,2008-02-01,129.0931264,35.27946884,POINT (129.0931264 35.27946884)
11055.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 166-4,금정구,노포동전철역,,단일로,2010-09-01,129.0944561,35.28434223,POINT (129.0944561 35.28434223)
11056.0,일반신호제어,2020-12-31,부산광역시 금정구 노포동 1112-8,금정구,체육공원로 노포TG 옆,,단일로,2018-04-01,129.1035356,35.28591815,POINT (129.1035356 35.28591815)
11093.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서1동 252-13,금정구,E마트 금정점,,교차로,2014-02-17,129.0899459,35.24886887,POINT (129.0899459 35.24886887)
11094.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 483-4,금정구,럭키남산아파트입구,,단일로,2003-09-01,129.0882686,35.26393696,POINT (129.0882686 35.26393696)
11095.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 980-1,금정구,금샘초등학교,,단일로,2004-01-01,129.0853697,35.2690558,POINT (129.0853697 35.2690558)
11096.0,일반신호 제어,2020-12-31,부산광역시 금정구 금사동 153-1,금정구,회동초등학교,,단일로,2004-01-01,129.1113926,35.2173507,POINT (129.1113926 35.2173507)
11098.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서1동 50-2,금정구,브니엘고교,,교차로,2004-08-01,129.103927,35.25485329,POINT (129.103927 35.25485329)
11099.0,일반신호 제어,2020-12-31,부산광역시 금정구 두구동 746-12,금정구,상현마을입구,,교차로,2004-10-01,129.1100067,35.29448497,POINT (129.1100067 35.29448497)
11100.0,일반신호 제어,2020-12-31,부산광역시 금정구 남산동 969-7,금정구,80번 버스종점,,단일로,2004-01-01,129.085314,35.27065173,POINT (129.085314 35.27065173)
11101.0,일반신호 제어,2020-12-31,부산광역시 금정구 서3동 87-5,금정구,금정전자공고,,단일로,2005-02-01,129.1082701,35.22115615,POINT (129.1082701 35.22115615)
11104.0,일반신호 제어,2020-12-31,부산광역시 금정구 노포동 30,금정구,노포IC진입로,,교차로,2005-11-01,129.1008015,35.29101781,POINT (129.1008015 35.29101781)
11105.0,일반신호 제어,2020-12-31,부산광역시 금정구 노포동 131-1,금정구,노포IC출로,,교차로,2005-11-01,129.0996644,35.28416874,POINT (129.0996644 35.28416874)
11108.0,전자신호 제어,2020-12-31,부산광역시 금정구 구서2동 203-18,금정구,구서롯데캐슬402동,,교차로,2006-05-01,129.0879079,35.25340313,POINT (129.0879079 35.25340313)
11109.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서2동 774-1,금정구,구서롯데캐슬6번출구,,교차로,2006-01-01,129.0867437,35.24933938,POINT (129.0867437 35.24933938)
11110.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서2동 769-7,금정구,구서롯데캐슬APT윗쪽길,,교차로,2006-01-01,129.0862309,35.25208417,POINT (129.0862309 35.25208417)
11113.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서1동 258-22,금정구,구서여중입구,,단일로,2006-01-01,129.0887485,35.24806842,POINT (129.0887485 35.24806842)
11114.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡4동 768-20,금정구,동현중학교(서동),,단일로,2006-08-01,129.0931564,35.21876087,POINT (129.0931564 35.21876087)
11115.0,일반신호 제어,2020-12-31,부산광역시 금정구 노포동 113-1,금정구,두구동회차로삼거리,,교차로,2006-08-01,129.1046851,35.28314044,POINT (129.1046851 35.28314044)
11116.0,일반신호 제어,2020-12-31,부산광역시 금정구 두구동 626-6,금정구,신천교(영락공원입구),,교차로,2006-11-01,129.1059835,35.2856524,POINT (129.1059835 35.2856524)
11124.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡2동 240-16,금정구,대신빌라앞,,단일로,2007-02-01,129.0925973,35.23356658,POINT (129.0925973 35.23356658)
11125.0,전자신호 제어,2020-12-31,부산광역시 금정구 청룡동 827-3,금정구,농수산물유통공사앞,,교차로,2008-02-01,129.0851178,35.27735971,POINT (129.0851178 35.27735971)
11126.0,전자신호 제어,2020-12-31,부산광역시 금정구 청룡동 728,금정구,작장마을앞,,단일로,2008-02-01,129.0851178,35.27735971,POINT (129.0851178 35.27735971)
11127.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서2동 774-1,금정구,구서여중정문,,단일로,2010-07-01,129.0867437,35.24933938,POINT (129.0867437 35.24933938)
11129.0,전자신호 제어,2020-12-31,부산광역시 금정구 청룡동 531,금정구,대룡마을,,단일로,2008-02-01,129.0668886,35.28119066,POINT (129.0668886 35.28119066)
11130.0,일반신호 제어,2020-12-31,부산광역시 금정구 청룡동 965,금정구,희락원,,교차로,2008-02-01,129.0851178,35.27735971,POINT (129.0851178 35.27735971)
11131.0,전자신호 제어,2020-12-31,부산광역시 금정구 노포동 1018,금정구,녹동마을,,교차로,2008-02-01,129.0842957,35.29646716,POINT (129.0842957 35.29646716)
11182.0,일반신호 제어,2020-12-31,부산광역시 금정구 구서동 97-1,금정구,구서동 태평양 APT,체육공원로,단일로,2008-02-01,129.0898932,35.25149235,POINT (129.0898932 35.25149235)
11183.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전동 521-93,금정구,장전동 장미슈퍼,금샘로,단일로,2009-01-01,129.0839643,35.23124663,POINT (129.0839643 35.23124663)
11187.0,전자신호 제어,2020-12-31,부산광역시 동래구 명륜2동 891-1,금정구,온천입구4거리,,교차로,1999-01-01,129.0843474,35.21052044,POINT (129.0843474 35.21052044)
11188.0,일반신호 제어,2020-12-31,부산광역시 금정구 부곡4동 395-1,금정구,온천입구-부곡시장,,교차로,1999-01-01,129.0883981,35.22023699,POINT (129.0883981 35.22023699)
11190.0,일반신호 제어,2020-12-31,부산광역시 금정구 장전동 503-1,금정구,광명사유치원,,단일로,1999-01-01,129.0770265,35.22914533,POINT (129.0770265 35.22914533)
12002.0,일반신호 제어,2020-12-31,부산광역시 강서구 대저2동 2016-4번지,강서구,대저2동 대저고 일원,,교차로,2020-07-01,128.9564486,35.17971357,POINT (128.9564486 35.17971357)
12316.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3594,강서구,명지더샵2단지후문,,,2020-09-01,128.9063196,35.09822131,POINT (128.9063196 35.09822131)
12317.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3595-1,강서구,명지더샵2단지정문,,,2020-09-01,128.9053125,35.09669195,POINT (128.9053125 35.09669195)
12318.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3625,강서구,명지더샵3단지정문,,,2020-09-01,128.9060478,35.09557057,POINT (128.9060478 35.09557057)
13197.0,전자신호 제어,2020-12-31,부산광역시 강서구 녹산동 1273-142,강서구,녹산배수펌프장,,교차로,2008-08-01,128.8999132,35.12029784,POINT (128.8999132 35.12029784)
13362.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3331-1,강서구,명지국제신도시 TL-05,,교차로,2015-08-01,128.921286,35.10484907,POINT (128.921286 35.10484907)
13363.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3334-1,강서구,명지국제신도시 TL-06,,교차로,2015-08-01,128.9242113,35.10454734,POINT (128.9242113 35.10454734)
13364.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 1279-6,강서구,명지국제신도시 TL-07,,교차로,2015-08-01,128.92914,35.10390566,POINT (128.92914 35.10390566)
13365.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3384-1,강서구,명지국제신도시 TL-08,,교차로,2015-08-01,128.9238549,35.10213427,POINT (128.9238549 35.10213427)
13366.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3342-10,강서구,명지국제신도시 TL-09,,교차로,2015-08-01,128.9193479,35.10124914,POINT (128.9193479 35.10124914)
13367.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3388-4,강서구,명지국제신도시 TL-11,,교차로,2015-08-01,128.9242673,35.10076998,POINT (128.9242673 35.10076998)
13368.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3412-1,강서구,명지국제신도시 TL-14,,교차로,2015-08-01,128.9178078,35.09791658,POINT (128.9178078 35.09791658)
13369.0,전자신호 제어,2020-12-31,부산광역시 강서구 명지동 3440-1,강서구,명지국제신도시 TL-15,,교차로,2015-08-01,128.9232308,35.09737055,POINT (128.9232308 35.09737055)
